	SampleID	Phylum	RA	TreatmentID	Site	Sitetre	Treatment	Soiltype	ComTreament	Comparts	SiteCom	Maize.variety	Growing.day
217	BHLNPKM1	Firmicutes	2.74	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
218	BHLNPKM1	Gemmatimonadota	3.95	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
219	BHLNPKM1	Myxococcota	2.15	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
220	BHLNPKM1	Nitrospirota	1.18	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
221	BHLNPKM1	Alphaproteobacteria	11.9	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
222	BHLNPKM1	Gammaproteobacteria	19.1	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
223	BHLNPKM1	unclassified	0.14	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
224	BHLNPKM1	Others	4.03	NPKM1	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
225	BHLNPKM2	Abditibacteriota	0.05	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
226	BHLNPKM2	Acidobacteriota	7.06	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
227	BHLNPKM2	Actinobacteriota	32.93	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
228	BHLNPKM2	Bacteroidota	1.34	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
229	BHLNPKM2	Chloroflexi	13.48	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
230	BHLNPKM2	Deinococcota	0.03	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
231	BHLNPKM2	Firmicutes	2.82	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
232	BHLNPKM2	Gemmatimonadota	4.21	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
233	BHLNPKM2	Myxococcota	2.03	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
234	BHLNPKM2	Nitrospirota	1.12	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
235	BHLNPKM2	Alphaproteobacteria	12.2	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
236	BHLNPKM2	Gammaproteobacteria	19.21	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
237	BHLNPKM2	unclassified	0.12	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
238	BHLNPKM2	Others	3.39	NPKM2	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
239	BHLNPKM3	Abditibacteriota	0.09	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
240	BHLNPKM3	Acidobacteriota	7.52	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
241	BHLNPKM3	Actinobacteriota	28.92	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
242	BHLNPKM3	Bacteroidota	1.48	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
243	BHLNPKM3	Chloroflexi	19.36	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
244	BHLNPKM3	Deinococcota	0.06	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
245	BHLNPKM3	Firmicutes	2.2	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
246	BHLNPKM3	Gemmatimonadota	3.48	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
247	BHLNPKM3	Myxococcota	2.06	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
248	BHLNPKM3	Nitrospirota	1.18	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
249	BHLNPKM3	Alphaproteobacteria	11.83	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
250	BHLNPKM3	Gammaproteobacteria	17.92	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
251	BHLNPKM3	unclassified	0.14	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
252	BHLNPKM3	Others	3.76	NPKM3	HL	HLNPKM	NPKM	BSA	BHLNPKM	BS	HLB	KW6	102d
253	BJXCK1	Abditibacteriota	0.01	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
254	BJXCK1	Acidobacteriota	17.89	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
255	BJXCK1	Actinobacteriota	10.36	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
256	BJXCK1	Bacteroidota	0.27	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
257	BJXCK1	Chloroflexi	44.89	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
258	BJXCK1	Deinococcota	0	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
259	BJXCK1	Firmicutes	0.96	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
260	BJXCK1	Gemmatimonadota	1.95	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
261	BJXCK1	Myxococcota	3.99	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
262	BJXCK1	Nitrospirota	1.87	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
263	BJXCK1	Alphaproteobacteria	6.23	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
264	BJXCK1	Gammaproteobacteria	8.39	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
265	BJXCK1	unclassified	0.28	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
266	BJXCK1	Others	2.92	CK1	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
267	BJXCK2	Abditibacteriota	0.01	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
268	BJXCK2	Acidobacteriota	16.06	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
269	BJXCK2	Actinobacteriota	11.44	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
270	BJXCK2	Bacteroidota	0.45	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
271	BJXCK2	Chloroflexi	44.3	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
272	BJXCK2	Deinococcota	0.01	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
273	BJXCK2	Firmicutes	0.83	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
274	BJXCK2	Gemmatimonadota	3.02	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
275	BJXCK2	Myxococcota	3.77	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
276	BJXCK2	Nitrospirota	1.12	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
277	BJXCK2	Alphaproteobacteria	7.1	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
278	BJXCK2	Gammaproteobacteria	8.17	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
279	BJXCK2	unclassified	0.27	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
280	BJXCK2	Others	3.44	CK2	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
281	BJXCK3	Abditibacteriota	0	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
282	BJXCK3	Acidobacteriota	15.19	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
283	BJXCK3	Actinobacteriota	11.2	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
284	BJXCK3	Bacteroidota	0.65	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
285	BJXCK3	Chloroflexi	46.74	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
286	BJXCK3	Deinococcota	0	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
287	BJXCK3	Firmicutes	0.8	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
288	BJXCK3	Gemmatimonadota	2.99	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
289	BJXCK3	Myxococcota	3.9	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
290	BJXCK3	Nitrospirota	1.35	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
291	BJXCK3	Alphaproteobacteria	7.05	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
292	BJXCK3	Gammaproteobacteria	6.67	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
293	BJXCK3	unclassified	0.26	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
294	BJXCK3	Others	3.2	CK3	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
295	BJXCK4	Abditibacteriota	0.01	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
296	BJXCK4	Acidobacteriota	16.14	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
297	BJXCK4	Actinobacteriota	11.56	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
298	BJXCK4	Bacteroidota	0.21	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
299	BJXCK4	Chloroflexi	46.93	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
300	BJXCK4	Deinococcota	0	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
301	BJXCK4	Firmicutes	1.09	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
302	BJXCK4	Gemmatimonadota	2.14	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
303	BJXCK4	Myxococcota	4.13	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
304	BJXCK4	Nitrospirota	1.43	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
305	BJXCK4	Alphaproteobacteria	6.76	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
306	BJXCK4	Gammaproteobacteria	6.72	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
307	BJXCK4	unclassified	0.25	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
308	BJXCK4	Others	2.63	CK4	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
309	BJXCK5	Abditibacteriota	0	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
310	BJXCK5	Acidobacteriota	13.33	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
311	BJXCK5	Actinobacteriota	9.11	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
312	BJXCK5	Bacteroidota	0.11	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
313	BJXCK5	Chloroflexi	59.47	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
314	BJXCK5	Deinococcota	0	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
315	BJXCK5	Firmicutes	0.57	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
316	BJXCK5	Gemmatimonadota	1.06	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
317	BJXCK5	Myxococcota	3.77	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
318	BJXCK5	Nitrospirota	0.93	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
319	BJXCK5	Alphaproteobacteria	4.43	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
320	BJXCK5	Gammaproteobacteria	5.08	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
321	BJXCK5	unclassified	0.26	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
322	BJXCK5	Others	1.88	CK5	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
323	BJXCK6	Abditibacteriota	0	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
324	BJXCK6	Acidobacteriota	16.12	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
325	BJXCK6	Actinobacteriota	10.27	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
326	BJXCK6	Bacteroidota	0.16	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
327	BJXCK6	Chloroflexi	53.28	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
328	BJXCK6	Deinococcota	0.01	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
329	BJXCK6	Firmicutes	0.68	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
330	BJXCK6	Gemmatimonadota	1.32	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
331	BJXCK6	Myxococcota	4.02	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
332	BJXCK6	Nitrospirota	1.17	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
333	BJXCK6	Alphaproteobacteria	5.36	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
334	BJXCK6	Gammaproteobacteria	5.12	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
335	BJXCK6	unclassified	0.33	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
336	BJXCK6	Others	2.16	CK6	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
337	BJXCK7	Abditibacteriota	0.01	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
338	BJXCK7	Acidobacteriota	14.8	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
339	BJXCK7	Actinobacteriota	9.98	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
340	BJXCK7	Bacteroidota	0.18	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
341	BJXCK7	Chloroflexi	52.34	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
342	BJXCK7	Deinococcota	0.01	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
343	BJXCK7	Firmicutes	0.96	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
344	BJXCK7	Gemmatimonadota	1.41	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
345	BJXCK7	Myxococcota	3.55	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
346	BJXCK7	Nitrospirota	1.33	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
347	BJXCK7	Alphaproteobacteria	6.07	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
348	BJXCK7	Gammaproteobacteria	7.05	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
349	BJXCK7	unclassified	0.15	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
350	BJXCK7	Others	2.17	CK7	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
351	BJXCK8	Abditibacteriota	0	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
352	BJXCK8	Acidobacteriota	14.02	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
353	BJXCK8	Actinobacteriota	11.03	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
354	BJXCK8	Bacteroidota	0.3	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
355	BJXCK8	Chloroflexi	50.09	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
356	BJXCK8	Deinococcota	0	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
357	BJXCK8	Firmicutes	0.89	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
358	BJXCK8	Gemmatimonadota	2.64	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
359	BJXCK8	Myxococcota	3.68	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
360	BJXCK8	Nitrospirota	1.16	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
361	BJXCK8	Alphaproteobacteria	6.27	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
362	BJXCK8	Gammaproteobacteria	6.77	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
363	BJXCK8	unclassified	0.32	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
364	BJXCK8	Others	2.82	CK8	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
365	BJXCK9	Abditibacteriota	0.01	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
366	BJXCK9	Acidobacteriota	16.52	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
367	BJXCK9	Actinobacteriota	10.82	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
368	BJXCK9	Bacteroidota	0.54	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
369	BJXCK9	Chloroflexi	43.25	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
370	BJXCK9	Deinococcota	0.01	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
371	BJXCK9	Firmicutes	0.87	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
372	BJXCK9	Gemmatimonadota	3.31	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
373	BJXCK9	Myxococcota	4.68	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
374	BJXCK9	Nitrospirota	1.24	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
375	BJXCK9	Alphaproteobacteria	6.75	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
376	BJXCK9	Gammaproteobacteria	7.95	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
377	BJXCK9	unclassified	0.42	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
378	BJXCK9	Others	3.62	CK9	JX	JXCK	CK	RSA	BJXCK	BS	JXB	YD13	77d
379	BJXNPK1	Abditibacteriota	0.02	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
380	BJXNPK1	Acidobacteriota	19.32	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
381	BJXNPK1	Actinobacteriota	10.69	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
382	BJXNPK1	Bacteroidota	0.25	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
383	BJXNPK1	Chloroflexi	44.29	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
384	BJXNPK1	Deinococcota	0.01	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
385	BJXNPK1	Firmicutes	1.04	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
386	BJXNPK1	Gemmatimonadota	1.79	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
387	BJXNPK1	Myxococcota	2.6	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
388	BJXNPK1	Nitrospirota	1.27	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
389	BJXNPK1	Alphaproteobacteria	7.08	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
390	BJXNPK1	Gammaproteobacteria	8.51	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
391	BJXNPK1	unclassified	0.38	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
392	BJXNPK1	Others	2.75	NPK1	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
393	BJXNPK2	Abditibacteriota	0.02	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
394	BJXNPK2	Acidobacteriota	20.85	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
395	BJXNPK2	Actinobacteriota	12.41	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
396	BJXNPK2	Bacteroidota	0.24	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
397	BJXNPK2	Chloroflexi	40.85	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
398	BJXNPK2	Deinococcota	0	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
399	BJXNPK2	Firmicutes	1.42	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
400	BJXNPK2	Gemmatimonadota	1.72	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
401	BJXNPK2	Myxococcota	2.26	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
402	BJXNPK2	Nitrospirota	0.84	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
403	BJXNPK2	Alphaproteobacteria	7.89	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
404	BJXNPK2	Gammaproteobacteria	8.07	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
405	BJXNPK2	unclassified	0.42	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
406	BJXNPK2	Others	3.01	NPK2	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
407	BJXNPK3	Abditibacteriota	0.01	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
408	BJXNPK3	Acidobacteriota	20.48	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
409	BJXNPK3	Actinobacteriota	13.3	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
410	BJXNPK3	Bacteroidota	0.26	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
411	BJXNPK3	Chloroflexi	41.41	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
412	BJXNPK3	Deinococcota	0	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
413	BJXNPK3	Firmicutes	1.25	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
414	BJXNPK3	Gemmatimonadota	2.15	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
415	BJXNPK3	Myxococcota	2.02	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
416	BJXNPK3	Nitrospirota	1	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
417	BJXNPK3	Alphaproteobacteria	8.07	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
418	BJXNPK3	Gammaproteobacteria	6.94	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
419	BJXNPK3	unclassified	0.25	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
420	BJXNPK3	Others	2.86	NPK3	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
421	BJXNPK4	Abditibacteriota	0	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
422	BJXNPK4	Acidobacteriota	16.52	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
423	BJXNPK4	Actinobacteriota	12.6	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
424	BJXNPK4	Bacteroidota	0.22	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
425	BJXNPK4	Chloroflexi	51.5	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
426	BJXNPK4	Deinococcota	0.01	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
427	BJXNPK4	Firmicutes	1.3	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
428	BJXNPK4	Gemmatimonadota	1.06	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
429	BJXNPK4	Myxococcota	1.29	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
430	BJXNPK4	Nitrospirota	0.72	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
431	BJXNPK4	Alphaproteobacteria	6.15	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
432	BJXNPK4	Gammaproteobacteria	6.69	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
433	BJXNPK4	unclassified	0.16	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
434	BJXNPK4	Others	1.77	NPK4	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
435	BJXNPK5	Abditibacteriota	0	NPK5	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
436	BJXNPK5	Acidobacteriota	15.11	NPK5	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
437	BJXNPK5	Actinobacteriota	12.27	NPK5	JX	JXNPK	NPK	RSA	BJXNPK	BS	JXB	YD13	77d
